User,Card,Year,Month,Day,Amount,UseChip,MerchantName,MerchantCity,MerchantState,Zip,MCC,target
919.0,3.0,2018.0,1.0,15.0,$53.71,Chip Transaction,Ronnies Endicott Theater,Endicott,NY,13760.0,7922.0,No
1907.0,5.0,2008.0,5.0,16.0,$55.03,Swipe Transaction,Turner Restaurant,West Stockbridge,MA,1266.0,5812.0,No
821.0,0.0,2012.0,10.0,11.0,$20.35,Swipe Transaction,Gas Station Company 10,Rexburg,ID,83440.0,5541.0,No
677.0,1.0,2017.0,8.0,6.0,$29.92,Chip Transaction,Home Improvement Store 1,Manteca,CA,95337.0,5211.0,No
617.0,0.0,2012.0,12.0,11.0,$29.69,Swipe Transaction,Jones Bethpage Taxi,Bethpage,NY,11714.0,4121.0,No
1861.0,1.0,2005.0,8.0,28.0,$7.42,Online Transaction,Ride Sharing Company 1,ONLINE,CA,51694.67689524219,4121.0,No
526.0,2.0,2020.0,1.0,19.0,$11.67,Chip Transaction,Delivery Company 1,Columbia,SC,29223.0,4214.0,No
1872.0,2.0,2015.0,8.0,19.0,$68.37,Chip Transaction,Carls Resort and Casino,Missoula,MT,59802.0,7995.0,No
1218.0,0.0,2004.0,6.0,21.0,$34.09,Online Transaction,Auto Toll Provider 1,ONLINE,CA,51694.67689524219,4784.0,No
1098.0,0.0,2008.0,8.0,21.0,$94.71,Swipe Transaction,Gas Station Company 1,Somerville,MA,2145.0,5541.0,No
339.0,5.0,2017.0,10.0,11.0,$140.00,Chip Transaction,Money Transfer Company 1,Homestead,PA,15120.0,4829.0,No
1629.0,3.0,2017.0,9.0,6.0,$74.25,Chip Transaction,Anwar Casino Resort,Kill Devil Hills,NC,27948.0,7995.0,No
1895.0,1.0,2004.0,9.0,2.0,$133.82,Swipe Transaction,Car Rental Company 6,Winter Haven,FL,33880.0,3395.0,No
533.0,0.0,2017.0,8.0,29.0,$167.62,Online Transaction,Digital Delivery Company 4,ONLINE,CA,51694.67689524219,4899.0,No
1288.0,0.0,2003.0,11.0,16.0,$1.91,Swipe Transaction,Vending Machine Product 2,Frostproof,FL,33843.0,5499.0,No
300.0,4.0,2007.0,6.0,12.0,$22.28,Swipe Transaction,Torres Ale House,Freeport,NY,11520.0,5813.0,No
1273.0,1.0,2016.0,12.0,13.0,$7.89,Swipe Transaction,Sonias Fine Foods,Shreveport,LA,71118.0,5411.0,No
1388.0,1.0,2012.0,2.0,8.0,$15.85,Swipe Transaction,Supermarket Chain 2,Atwater,OH,44201.0,5411.0,No
1598.0,1.0,2007.0,12.0,21.0,$16.58,Swipe Transaction,Bookstore Company 1,Vernal,UT,84078.0,5942.0,No
1519.0,2.0,2005.0,12.0,7.0,$51.89,Online Transaction,Auto Toll Provider 1,ONLINE,CA,51694.67689524219,4784.0,No
1079.0,0.0,2016.0,8.0,5.0,$2.84,Chip Transaction,Convenience Store Chain 1,Coram,NY,11727.0,5499.0,No
500.0,0.0,2016.0,11.0,19.0,$6.95,Chip Transaction,Adams Beardstown Theaters,Beardstown,IL,62618.0,7832.0,No
1321.0,0.0,2013.0,3.0,1.0,$14.00,Swipe Transaction,Bookstore Company 1,Huntington,WV,25701.0,5942.0,No
261.0,0.0,2017.0,12.0,30.0,$25.39,Online Transaction,Ride Sharing Company 2,ONLINE,CA,51694.67689524219,4121.0,No
567.0,0.0,2009.0,1.0,28.0,$115.65,Swipe Transaction,Camilas Car Repairs,Yonkers,NY,10710.0,7538.0,No
1168.0,1.0,2010.0,7.0,27.0,$8.35,Swipe Transaction,Johans Restaurant,San Ysidro,CA,92173.0,5812.0,No
1395.0,3.0,2015.0,3.0,23.0,$1.59,Swipe Transaction,Charleys Diner,Lincoln,NE,68504.0,5812.0,No
52.0,0.0,2019.0,9.0,22.0,$60.19,Chip Transaction,Supermarket Chain 2,Wellington,UT,84542.0,5411.0,No
229.0,5.0,2013.0,11.0,2.0,$6.69,Swipe Transaction,Supermarket Chain 2,Fort Worth,TX,76148.0,5411.0,No
791.0,3.0,2004.0,11.0,20.0,$883.57,Swipe Transaction,Airline Company 8,Brooklyn,NY,11235.0,3260.0,No
1233.0,3.0,2000.0,11.0,23.0,$1.06,Swipe Transaction,Convenience Store Chain 1,Springfield,MO,65804.0,5499.0,No
1769.0,0.0,2006.0,1.0,10.0,$26.14,Swipe Transaction,Vending Machine Product 2,Magnolia,DE,19962.0,5499.0,No
1753.0,2.0,2007.0,10.0,10.0,$85.77,Swipe Transaction,Savannas Pleasant City Drugs,Pleasant City,OH,43772.0,5912.0,No
549.0,0.0,2011.0,9.0,27.0,$58.55,Swipe Transaction,Wholesale Club 1,Lutherville Timonium,MD,21093.0,5300.0,No
151.0,1.0,2019.0,7.0,2.0,$9.70,Chip Transaction,Fast Food Chain 13,Mount Vernon,KY,40456.0,5814.0,No
410.0,1.0,2017.0,3.0,12.0,$12.45,Chip Transaction,King Supermarket,Mountville,PA,17554.0,5411.0,No
1723.0,0.0,2009.0,1.0,13.0,$143.99,Online Transaction,Electric Utility 1,ONLINE,CA,51694.67689524219,4900.0,No
486.0,0.0,2008.0,5.0,20.0,$48.75,Online Transaction,Auto Toll Provider 6,ONLINE,CA,51694.67689524219,4784.0,No
945.0,0.0,2010.0,10.0,25.0,$26.70,Online Transaction,Auto Toll Provider 2,ONLINE,CA,51694.67689524219,4784.0,No
385.0,0.0,2007.0,7.0,15.0,$49.77,Swipe Transaction,Fast Food Chain 1,Washington,DC,20019.0,5814.0,No
131.0,1.0,2019.0,4.0,24.0,$47.99,Swipe Transaction,Fast Food Chain 2,Saint Paul,MN,55123.0,5814.0,No
1051.0,0.0,2007.0,2.0,26.0,$77.88,Swipe Transaction,Supermarket Chain 1,Houston,TX,77084.0,5411.0,No
386.0,2.0,2019.0,4.0,7.0,$2.19,Chip Transaction,Fast Food Chain 1,Hialeah,FL,33015.0,5814.0,No
1647.0,2.0,2012.0,8.0,4.0,$5.35,Swipe Transaction,Adams Restaurant,San Francisco,CA,94123.0,5812.0,No
170.0,0.0,2014.0,11.0,24.0,$8.27,Swipe Transaction,Gas Station Company 1,Fremont,CA,94539.0,5541.0,No
1933.0,6.0,2018.0,11.0,29.0,$10.07,Swipe Transaction,Supermarket Chain 4,Carrboro,NC,27510.0,5411.0,No
1998.0,6.0,2019.0,12.0,29.0,$49.19,Chip Transaction,Clothing Store 4,Indianapolis,IN,46236.0,5651.0,No
454.0,1.0,2015.0,6.0,14.0,$100.40,Chip Transaction,Supermarket Chain 3,Madison Heights,MI,48071.0,5411.0,No
1603.0,1.0,2009.0,6.0,8.0,$48.51,Swipe Transaction,Gas Station Company 4,La Grange,TX,78945.0,5541.0,No
1159.0,0.0,2011.0,10.0,4.0,$80.00,Swipe Transaction,Money Transfer Company 1,Brandon,MS,39047.0,4829.0,No
848.0,1.0,2015.0,2.0,8.0,$25.07,Chip Transaction,Discount Store 2,Downey,CA,90240.0,5310.0,No
22.0,3.0,2013.0,7.0,8.0,$8.82,Swipe Transaction,Gas Station Company 1,Las Vegas,NV,89123.0,5541.0,No
323.0,2.0,2019.0,10.0,7.0,$16.06,Chip Transaction,Delivery Company 1,Columbus,OH,43204.0,4214.0,No
551.0,0.0,2015.0,2.0,17.0,$19.77,Chip Transaction,Sergios Car Service,Mexico City,Mexico,51694.67689524219,4121.0,No
1479.0,1.0,2009.0,5.0,15.0,$26.46,Swipe Transaction,Trents Ale House,Stevens Point,WI,54481.0,5813.0,No
161.0,3.0,2019.0,4.0,12.0,$6.46,Chip Transaction,Supermarket Chain 3,Melrose,MA,2176.0,5411.0,No
1662.0,0.0,2005.0,12.0,1.0,$23.44,Swipe Transaction,Green Car Service,Chula Vista,CA,91915.0,4121.0,No
1591.0,1.0,2014.0,10.0,22.0,$1.61,Swipe Transaction,Convenience Store Chain 3,Crete,IL,60417.0,5499.0,No
1423.0,1.0,2009.0,8.0,22.0,$2.50,Swipe Transaction,Amelies Eats,Denver,CO,80227.0,5812.0,No
20.0,0.0,2006.0,4.0,7.0,$15.00,Swipe Transaction,Gutierrez Nail Salon,West Palm Beach,FL,33411.0,7230.0,No
1763.0,1.0,2014.0,10.0,11.0,$476.14,Swipe Transaction,Airline Company 3,Normal,IL,61761.0,3066.0,No
1380.0,0.0,2005.0,4.0,6.0,$100.00,Swipe Transaction,Money Transfer Company 1,Phoenix,AZ,85051.0,4829.0,No
1211.0,1.0,2013.0,3.0,5.0,$41.58,Swipe Transaction,Reeses Rx,Bala Cynwyd,PA,19004.0,5912.0,No
35.0,3.0,2015.0,5.0,16.0,$37.35,Online Transaction,Auto Toll Provider 4,ONLINE,CA,51694.67689524219,4784.0,No
1425.0,0.0,2002.0,3.0,1.0,$140.00,Swipe Transaction,Money Transfer Company 1,North Las Vegas,NV,89032.0,4829.0,No
606.0,0.0,2007.0,10.0,22.0,$8.51,Swipe Transaction,Pharmacy Company 1,Long Beach,CA,90807.0,5912.0,No
1330.0,0.0,2017.0,1.0,1.0,$12.49,Chip Transaction,Fast Food Chain 1,Lake Elsinore,CA,92530.0,5814.0,No
673.0,4.0,2018.0,3.0,7.0,$36.74,Online Transaction,Auto Toll Provider 1,ONLINE,CA,51694.67689524219,4784.0,No
1862.0,0.0,2013.0,6.0,16.0,$186.35,Swipe Transaction,Nguyen Dentists,Allentown,PA,18102.0,8021.0,No
629.0,3.0,2008.0,11.0,9.0,$137.97,Online Transaction,Digital Delivery Company 4,ONLINE,CA,51694.67689524219,4899.0,No
82.0,2.0,2011.0,4.0,16.0,$12.47,Swipe Transaction,Supermarket Chain 2,Bradfordwoods,PA,15015.0,5411.0,No
840.0,3.0,2001.0,5.0,14.0,$30.27,Swipe Transaction,Remingtons Theaters,Denver,CO,80202.0,7832.0,No
1699.0,3.0,1997.0,1.0,24.0,$80.55,Swipe Transaction,Angelinas Supermarket,Bluffton,IN,46714.0,5411.0,No
962.0,0.0,2018.0,2.0,13.0,$157.37,Chip Transaction,Hotel and Resort Company 7,Lincolnwood,IL,60712.0,3730.0,No
1431.0,2.0,2017.0,12.0,14.0,$85.74,Chip Transaction,Auto Service Company 1,Lake Bluff,IL,60044.0,7538.0,No
885.0,4.0,2018.0,12.0,24.0,$41.15,Chip Transaction,Phone Service Provider 3,Waipahu,HI,96797.0,4814.0,No
168.0,1.0,2005.0,10.0,8.0,$4.54,Swipe Transaction,Elisabeths Restaurant,Salinas,CA,93906.0,5812.0,No
1578.0,3.0,2017.0,2.0,20.0,$60.00,Chip Transaction,Money Transfer Company 1,Guthrie,OK,73044.0,4829.0,No
1549.0,3.0,2011.0,10.0,10.0,$1.36,Swipe Transaction,Convenience Store Chain 1,Cranberry Twp,PA,16066.0,5499.0,No
358.0,3.0,2019.0,8.0,18.0,$6.54,Chip Transaction,Supermarket Chain 3,Saint Paul,MN,55113.0,5411.0,No
1471.0,1.0,2017.0,9.0,12.0,$89.91,Swipe Transaction,Auto Service Company 12,Kaneohe,HI,96744.0,7538.0,No
1372.0,2.0,2019.0,12.0,9.0,$39.30,Online Transaction,Trash Collection Company 2,ONLINE,CA,51694.67689524219,7349.0,No
1885.0,3.0,2018.0,6.0,14.0,$16.51,Chip Transaction,Restaurant Chain 5,Jonesboro,GA,30238.0,5812.0,No
1404.0,2.0,2008.0,7.0,15.0,$1.47,Swipe Transaction,Convenience Store Chain 3,Bronx,NY,10463.0,5499.0,No
1635.0,4.0,2003.0,12.0,2.0,$8.30,Online Transaction,Digital Content Company 3,ONLINE,CA,51694.67689524219,5815.0,No
409.0,0.0,2008.0,2.0,8.0,$19.19,Swipe Transaction,Joannas Taxi,Berryton,KS,66409.0,4121.0,No
1929.0,0.0,2006.0,6.0,23.0,$16.47,Swipe Transaction,Acme Martinizers,La Mesa,CA,91941.0,7210.0,No
358.0,1.0,1994.0,5.0,6.0,$65.69,Swipe Transaction,Restaurant Chain 7,Saint Paul,MN,55113.0,5812.0,No
433.0,3.0,2015.0,9.0,30.0,$1.26,Chip Transaction,Supermarket Chain 1,Citrus Heights,CA,95621.0,5411.0,No
132.0,3.0,2015.0,7.0,31.0,$180.00,Chip Transaction,Money Transfer Company 1,Lawrence,MA,1841.0,4829.0,No
1840.0,2.0,2016.0,7.0,19.0,$66.40,Swipe Transaction,Restaurant Chain 2,Leicester,MA,1524.0,5812.0,No
58.0,4.0,2009.0,5.0,5.0,$35.17,Swipe Transaction,El-Mafouk Drugs,Cheltenham,MD,20623.0,5912.0,No
97.0,2.0,2018.0,2.0,22.0,$9.83,Chip Transaction,Omars Restaurant,Amarillo,TX,79110.0,5812.0,No
1066.0,1.0,2003.0,8.0,17.0,$196.89,Swipe Transaction,Gas Station Company 2,Palos Verdes Peninsula,CA,90274.0,5541.0,No
195.0,2.0,2011.0,5.0,12.0,$72.90,Swipe Transaction,Restaurant Chain 4,Durham,NC,27705.0,5812.0,No
1925.0,4.0,2019.0,11.0,15.0,$11.58,Chip Transaction,Aarons Grocery,Houston,TX,77082.0,5411.0,No
253.0,2.0,2017.0,7.0,30.0,$11.74,Chip Transaction,Jakes Hagerstown Beverages,Hagerstown,MD,21742.0,5921.0,No
11.0,0.0,2015.0,8.0,26.0,$12.34,Chip Transaction,Westleys Naples Pharmacy,Naples,FL,34120.0,5912.0,No
1343.0,0.0,2013.0,6.0,26.0,$111.15,Online Transaction,Phone Service Provider 4,ONLINE,CA,51694.67689524219,4814.0,No
1080.0,1.0,2010.0,11.0,19.0,$106.62,Online Transaction,Auto Toll Provider 6,ONLINE,CA,51694.67689524219,4784.0,No
1127.0,0.0,2014.0,4.0,25.0,$17.31,Swipe Transaction,Fast Food Chain 1,Omaha,NE,68104.0,5814.0,No
372.0,5.0,2006.0,3.0,24.0,$5.02,Swipe Transaction,Supermarket Chain 2,Moorhead,MN,56560.0,5411.0,No
370.0,1.0,2010.0,10.0,30.0,$14.05,Swipe Transaction,Bookstore Company 1,Timberville,VA,22853.0,5942.0,No
1554.0,0.0,2007.0,7.0,25.0,$11.56,Swipe Transaction,Pharmacy Company 2,Irvine,CA,92620.0,5912.0,No
29.0,0.0,2002.0,11.0,13.0,$47.75,Swipe Transaction,Restaurant Chain 1,Philadelphia,PA,19131.0,5812.0,No
1239.0,2.0,2008.0,1.0,6.0,$0.39,Swipe Transaction,Convenience Store Chain 1,Matthews,NC,28104.0,5499.0,No
90.0,2.0,2008.0,11.0,10.0,$25.03,Swipe Transaction,Gas Station Company 2,Kaneohe,HI,96744.0,5541.0,No
81.0,5.0,2019.0,5.0,27.0,$102.62,Chip Transaction,Department Store 8,Cherry Hill,NJ,8003.0,5311.0,No
285.0,0.0,2007.0,8.0,23.0,$33.79,Swipe Transaction,Koras Price Cutters,Tonawanda,NY,14150.0,5310.0,No
585.0,0.0,2012.0,11.0,9.0,$19.25,Swipe Transaction,Convenience Store Chain 1,Atlanta,GA,30339.0,5499.0,No
269.0,0.0,2004.0,8.0,10.0,$802.03,Swipe Transaction,Alvaros Partners at Law,Palatine,IL,60074.0,8111.0,No
1693.0,2.0,2009.0,1.0,31.0,$0.71,Swipe Transaction,Convenience Store Chain 1,Irvine,CA,92620.0,5499.0,No
1278.0,4.0,2001.0,5.0,8.0,$149.71,Swipe Transaction,Car Rental Company 7,Caledonia,MN,55921.0,3390.0,No
77.0,1.0,2019.0,8.0,5.0,$29.94,Chip Transaction,Gas Station Company 3,Ellenton,FL,34222.0,5541.0,No
1486.0,2.0,2018.0,4.0,16.0,$100.00,Chip Transaction,Money Transfer Company 1,Englewood Cliffs,NJ,7632.0,4829.0,No
485.0,1.0,2017.0,4.0,25.0,$3.10,Chip Transaction,Convenience Store Chain 1,Wenatchee,WA,98801.0,5499.0,No
1821.0,0.0,2005.0,11.0,1.0,$36.40,Swipe Transaction,Maximilianos Restaurant,Anaheim,CA,92804.0,5812.0,No
1395.0,2.0,2010.0,12.0,28.0,$10.92,Swipe Transaction,Supermarket Chain 2,Lincoln,NE,68506.0,5411.0,No
1061.0,2.0,2009.0,7.0,5.0,$0.82,Swipe Transaction,Vans Foods,Lewiston,ID,83501.0,5411.0,No
1479.0,1.0,2007.0,12.0,15.0,$26.65,Swipe Transaction,Trents Ale House,Stevens Point,WI,54481.0,5813.0,No
995.0,0.0,2005.0,4.0,2.0,$26.79,Swipe Transaction,Bookstore Company 1,Chicago,IL,60619.0,5942.0,No
1076.0,3.0,2008.0,4.0,26.0,$63.46,Swipe Transaction,Thomas Hawarden Wholesale,Hawarden,IA,51023.0,5300.0,No
1549.0,1.0,2008.0,3.0,20.0,$1.27,Swipe Transaction,Convenience Store Chain 1,Cranberry Twp,PA,16066.0,5499.0,No
424.0,0.0,2012.0,12.0,27.0,$60.62,Swipe Transaction,Restaurant Chain 10,Brooklyn,NY,11234.0,5812.0,No
492.0,1.0,2013.0,4.0,4.0,$4.74,Swipe Transaction,Fisher Fine Foods,Fremont,CA,94538.0,5411.0,No
1418.0,1.0,2019.0,5.0,4.0,$2.46,Chip Transaction,Annalises Saint Cloud Gourmet Supplies,Saint Cloud,MN,56301.0,5411.0,No
584.0,0.0,2015.0,1.0,9.0,$7.53,Chip Transaction,Supermarket Chain 2,Oakhurst,NJ,7755.0,5411.0,No
80.0,0.0,2016.0,7.0,3.0,$154.26,Chip Transaction,Supermarket Chain 3,Knoxville,TN,37931.0,5411.0,No
550.0,1.0,2003.0,11.0,14.0,$1.58,Swipe Transaction,Vending Machine Product 1,Laredo,TX,78044.0,5499.0,No
597.0,1.0,2015.0,8.0,30.0,$41.13,Chip Transaction,Supermarket Chain 3,Yale,OK,74085.0,5411.0,No
488.0,1.0,2011.0,10.0,16.0,$142.38,Swipe Transaction,Sanders Market,Lake Villa,IL,60046.0,5411.0,No
586.0,2.0,2009.0,1.0,9.0,$73.37,Swipe Transaction,Robinson Theater,New York,NY,10016.0,7922.0,No
1037.0,3.0,2007.0,11.0,17.0,$18.33,Online Transaction,Auto Toll Provider 1,ONLINE,CA,51694.67689524219,4784.0,No
1010.0,0.0,2014.0,12.0,13.0,$5.18,Swipe Transaction,Restaurant Chain 13,West Union,OH,45693.0,5812.0,No
686.0,1.0,2018.0,8.0,8.0,$118.67,Chip Transaction,Wholesale Club 1,Mabton,WA,98935.0,5300.0,No
482.0,3.0,2019.0,8.0,20.0,$12.72,Online Transaction,Ride Sharing Company 1,ONLINE,CA,51694.67689524219,4121.0,No
970.0,2.0,2012.0,5.0,19.0,$26.55,Swipe Transaction,Crafts Store 1,Pilot Grove,MO,65276.0,5970.0,No
1210.0,2.0,2019.0,10.0,23.0,$10.57,Chip Transaction,Ikers Theaters,Miami,FL,33133.0,7832.0,No
895.0,0.0,2006.0,1.0,21.0,$100.77,Swipe Transaction,Karters San Pedro Grocery,San Pedro,CA,90731.0,5411.0,No
1998.0,2.0,2014.0,10.0,6.0,$47.34,Online Transaction,Auto Toll Provider 1,ONLINE,CA,51694.67689524219,4784.0,No
1688.0,0.0,2008.0,9.0,26.0,$11.06,Swipe Transaction,Aydins Fine Foods,Grand Rapids,MI,49504.0,5411.0,No
362.0,0.0,2020.0,2.0,10.0,$46.26,Chip Transaction,Convenience Store Chain 1,Brooklyn,NY,11213.0,5499.0,No
1986.0,1.0,2006.0,12.0,24.0,$54.63,Swipe Transaction,Restaurant Chain 4,North Olmsted,OH,44070.0,5812.0,No
1532.0,0.0,2010.0,2.0,21.0,$308.00,Online Transaction,Online Casino 3,ONLINE,CA,51694.67689524219,7801.0,No
420.0,0.0,2014.0,11.0,13.0,$61.56,Swipe Transaction,Edwards Car Service,Ashburn,VA,20147.0,4121.0,No
391.0,2.0,2012.0,5.0,23.0,$28.26,Online Transaction,Auto Toll Provider 6,ONLINE,CA,51694.67689524219,4784.0,No
936.0,2.0,2011.0,3.0,31.0,$20.92,Swipe Transaction,Abigails Restaurant,Vancouver,WA,98661.0,5812.0,No
1054.0,1.0,2006.0,2.0,20.0,$21.31,Swipe Transaction,Supermarket Chain 2,Haverhill,MA,1830.0,5411.0,No
1560.0,1.0,2009.0,9.0,11.0,$39.45,Swipe Transaction,Home Improvement Store 2,Sarasota,FL,34243.0,5211.0,No
732.0,1.0,2009.0,10.0,21.0,$106.50,Online Transaction,Digital Delivery Company 4,ONLINE,CA,51694.67689524219,4899.0,No
133.0,0.0,2017.0,7.0,24.0,$70.95,Chip Transaction,Angels Theatre,Hillsboro,OR,97123.0,7922.0,No
1233.0,3.0,2019.0,12.0,4.0,$51.12,Chip Transaction,Wholesale Club 1,Fort Worth,TX,76133.0,5300.0,No
575.0,2.0,2010.0,11.0,15.0,$14.20,Swipe Transaction,Fast Food Chain 2,Anchorage,AK,99508.0,5814.0,No
290.0,2.0,2015.0,4.0,14.0,$78.37,Chip Transaction,Pharmacy Company 1,Glendale,CA,91202.0,5912.0,No
1075.0,5.0,2009.0,1.0,18.0,$12.03,Swipe Transaction,Supermarket Chain 2,Ashtabula,OH,44004.0,5411.0,No
1335.0,3.0,2012.0,6.0,29.0,$33.67,Swipe Transaction,Auto Service Company 8,Minneapolis,MN,55449.0,7538.0,No
1366.0,3.0,2008.0,3.0,22.0,$101.34,Swipe Transaction,Pharmacy Company 3,Brighton,IL,62012.0,5912.0,No
692.0,0.0,2018.0,6.0,21.0,$7.11,Chip Transaction,Barnes Vista Market,Vista,CA,92084.0,5411.0,No
361.0,1.0,2017.0,3.0,30.0,$114.55,Swipe Transaction,Wholesale Club 1,Lyndon Center,VT,5850.0,5300.0,No
1895.0,0.0,2010.0,2.0,7.0,$107.25,Swipe Transaction,Car Rental Company 6,Winter Haven,FL,33880.0,3395.0,No
204.0,2.0,2011.0,8.0,22.0,$33.09,Swipe Transaction,Brians Discounters,Columbia,SC,29209.0,5310.0,No
927.0,3.0,2003.0,5.0,30.0,$10.45,Swipe Transaction,Gas Station Company 1,Ottumwa,IA,52501.0,5541.0,No
747.0,0.0,2012.0,9.0,5.0,$2.61,Swipe Transaction,Lonsdale Family Clothing,Williamstown,NJ,8094.0,5651.0,No
1333.0,0.0,2012.0,2.0,6.0,$80.00,Swipe Transaction,Money Transfer Company 1,Baytown,TX,77521.0,4829.0,No
1624.0,2.0,2018.0,4.0,3.0,$35.25,Chip Transaction,Lewis Market,Merritt Island,FL,32952.0,5411.0,No
1602.0,1.0,2011.0,12.0,13.0,$9.41,Online Transaction,Ride Sharing Company 1,ONLINE,CA,51694.67689524219,4121.0,No
555.0,3.0,2019.0,6.0,4.0,$116.29,Chip Transaction,Commuter Rail System 4,Wellington,IL,60973.0,4111.0,No
1929.0,0.0,2016.0,2.0,4.0,$869.23,Swipe Transaction,Airline Company 1,Corona,CA,92882.0,3001.0,No
1245.0,1.0,2004.0,11.0,14.0,$40.36,Swipe Transaction,Kendricks Chicago Hauling,Chicago,IL,60619.0,7349.0,No
530.0,1.0,2006.0,12.0,5.0,$44.42,Swipe Transaction,Auto Service Company 1,East Dubuque,IL,61025.0,7538.0,No
1370.0,3.0,2007.0,7.0,11.0,$163.22,Swipe Transaction,Hotel and Resort Company 5,Martinsburg,PA,16662.0,3640.0,No
395.0,0.0,2008.0,4.0,14.0,$4.94,Swipe Transaction,Theos San Antonio Rx,San Antonio,TX,78228.0,5912.0,No
1291.0,4.0,2012.0,1.0,1.0,$100.00,Swipe Transaction,Money Transfer Company 1,Wichita,KS,67210.0,4829.0,No
735.0,2.0,2019.0,9.0,6.0,$61.17,Chip Transaction,Home Improvement Store 1,Mechanicsville,VA,23111.0,5211.0,No
745.0,3.0,2017.0,5.0,30.0,$13.93,Chip Transaction,Blaires Drugs,Newton,KS,67114.0,5912.0,No
1934.0,2.0,2020.0,2.0,12.0,$11.18,Chip Transaction,White Wine and Liquor,Gas City,IN,46933.0,5921.0,No
905.0,0.0,2004.0,9.0,14.0,$5.63,Swipe Transaction,Gas Station Company 5,Discovery Bay,CA,94505.0,5541.0,No
1792.0,0.0,2014.0,4.0,10.0,$49.44,Swipe Transaction,Restaurant Chain 1,Chula Vista,CA,91910.0,5812.0,No
1372.0,1.0,2013.0,8.0,26.0,$71.58,Swipe Transaction,Supermarket Chain 1,Edmond,OK,73012.0,5411.0,No
1286.0,1.0,2015.0,4.0,6.0,$36.36,Swipe Transaction,Ramirez San Marcos Rx,San Marcos,CA,92069.0,5912.0,No
284.0,6.0,2010.0,8.0,21.0,$5.87,Swipe Transaction,Wholesale Club 1,Carlisle,PA,17013.0,5300.0,No
1663.0,2.0,2007.0,1.0,5.0,$13.11,Swipe Transaction,Delivery Company 3,Emporia,KS,66801.0,9402.0,No
1377.0,1.0,2019.0,8.0,29.0,$25.46,Chip Transaction,Labelle Theaters,Moline,IL,61265.0,7832.0,No
485.0,1.0,2013.0,2.0,24.0,$4.85,Swipe Transaction,Fast Food Chain 10,Wenatchee,WA,98801.0,5814.0,No
440.0,4.0,2015.0,6.0,17.0,$2.26,Chip Transaction,Convenience Store Chain 3,Milwaukee,WI,53214.0,5499.0,No
269.0,2.0,2007.0,9.0,27.0,$1.62,Swipe Transaction,Convenience Store Chain 3,Palatine,IL,60074.0,5499.0,No
1229.0,5.0,2011.0,9.0,14.0,$2.03,Swipe Transaction,Bookstore Company 1,Granville,NY,12832.0,5942.0,No
1779.0,4.0,2015.0,5.0,23.0,$57.72,Chip Transaction,Gas Station Company 11,Ypsilanti,MI,48197.0,5541.0,No
1039.0,5.0,2009.0,9.0,11.0,$81.49,Swipe Transaction,Pharmacy Company 1,Euless,TX,76040.0,5912.0,No
1028.0,2.0,2008.0,10.0,13.0,$7.44,Swipe Transaction,Callans Gourmet Supplies,Beattyville,KY,41311.0,5411.0,No
923.0,0.0,2018.0,5.0,25.0,$1.78,Chip Transaction,Convenience Store Chain 3,Hamlin,NY,14464.0,5499.0,No
1269.0,3.0,2012.0,5.0,18.0,$65.79,Swipe Transaction,Restaurant Chain 1,Elyria,OH,44035.0,5812.0,No
271.0,2.0,2007.0,4.0,7.0,$2.06,Swipe Transaction,Restaurant Chain 1,San Ysidro,CA,92173.0,5812.0,No
193.0,1.0,2014.0,5.0,13.0,$1.79,Swipe Transaction,Bookstore Company 1,Pacific Grove,CA,93950.0,5942.0,No
564.0,2.0,2016.0,10.0,3.0,$8.71,Chip Transaction,Fast Food Chain 5,Cupertino,CA,95014.0,5814.0,No
778.0,1.0,2011.0,7.0,22.0,$22.22,Swipe Transaction,Ronnies Parkesburg Diner,Parkesburg,PA,19365.0,5812.0,No
956.0,1.0,2018.0,9.0,1.0,$2.37,Chip Transaction,Convenience Store Chain 3,Albany,CA,94706.0,5499.0,No
1583.0,0.0,2014.0,1.0,29.0,$54.90,Swipe Transaction,Nelson Taxi,Fort Mill,SC,29715.0,4121.0,No
1852.0,0.0,2017.0,5.0,17.0,$32.42,Chip Transaction,Cook Restaurant,Apex,NC,27523.0,5812.0,No
1604.0,0.0,2012.0,4.0,14.0,$14.56,Online Transaction,Online Retailer 1,ONLINE,CA,51694.67689524219,5311.0,No
61.0,2.0,2019.0,11.0,11.0,$11.64,Swipe Transaction,Home Improvement Store 2,Indianapolis,IN,46224.0,5211.0,No
847.0,0.0,2019.0,4.0,8.0,$2.21,Chip Transaction,Gas Station Company 1,Towanda,PA,18848.0,5541.0,No
974.0,1.0,2019.0,4.0,20.0,$28.89,Online Transaction,Auto Toll Provider 1,ONLINE,CA,51694.67689524219,4784.0,No
141.0,1.0,2012.0,10.0,29.0,$79.74,Swipe Transaction,Department Store 5,Edison,NJ,8820.0,5311.0,No
691.0,5.0,2018.0,5.0,19.0,$6.78,Chip Transaction,Delivery Company 2,Staten Island,NY,10312.0,4214.0,No
1867.0,0.0,2018.0,1.0,12.0,$0.56,Swipe Transaction,Convenience Store Chain 1,Van Nuys,CA,91405.0,5499.0,No
171.0,1.0,2010.0,11.0,27.0,$62.91,Swipe Transaction,Pharmacy Company 2,Farmingdale,NY,11735.0,5912.0,No
